Name,Target,identified,v_limits,e_v_center,Lya_v,Lya_W,e_Lya_W,Na,e_Na,b,e_b,W,e_W,comment,z,z_target,impact,RAdeg,DEdeg,RAdeg_target,DEdeg_target,Vhel,Vhel_measured,e_Vhel_measured,Vrot,e_Vrot,Vrot_corrected,e_Vrot_corrected,vcorr,bestDist,MajDiam,MinDiam,e_MajDiam,e_MinDiam,R_vir,adjustedInc,e_inc,PA,azimuth,RC3_type,RC3_d25,RC3_r25,RC3_pa,group_num,group_mem,group_dist,MType,flag,distIndicator,Bmag,Bmag_sdss,Lstar_med,e_Lstar_med,Lstar_sdss,e_Lstar_sdss
NGC1566,1H0419-577,Lya,"9926, 10000",1,9962,34,2,6.78E+12,3.35E+11,23.3,2.3,38.9,3.8,,0.005017,0.104,302.77587,65.00175,-54.93781,66.50291667,-57.20055556,1504,1501.9,14.9,-99,-99,-99,-99,1361,7.19,15.34,10.59,8.9,6.1,114.35,48,4,170,9.8,.SXS4..,499.06,0.79,60,200054,16,12.3,(R'_1)SAB(rs)bcSy1,0,TF,10.3,-99.99,0.6,1.6,-99.99,-99.99
NGC1566,HE0429-5343,Lya,"1124, 1200",4,1167,79,14,1.71E+13,3.36E+12,25.8,2.5,42.9,4.1,noisy,0.005017,0.04001,256.2063291,65.00175,-54.93781,67.66666667,-53.61555556,1504,1501.9,14.9,-64,13,-86,21,1361,7.19,15.34,10.59,8.9,6.1,114.35,48,4,170,60.1,.SXS4..,499.06,0.79,60,200054,16,12.3,(R'_1)SAB(rs)bcSy1,0,TF,10.3,-99.99,0.6,1.6,-99.99,-99.99
NGC1566,HE0429-5343,Lya,"1260, 1430",1,1358,136,21,2.88E+13,4.84E+12,57.8,3.7,96.2,6.2,noisy,0.005017,0.04001,256.2063291,65.00175,-54.93781,67.66666667,-53.61555556,1504,1501.9,14.9,-64,13,-86,21,1361,7.19,15.34,10.59,8.9,6.1,114.35,48,4,170,60.1,.SXS4..,499.06,0.79,60,200054,16,12.3,(R'_1)SAB(rs)bcSy1,0,TF,10.3,-99.99,0.6,1.6,-99.99,-99.99
NGC1566,HE0429-5343,Lya,"3895, 3993",1,3949,158,13,3.96E+13,4.15E+12,31,1.9,51.7,3.2,,0.005017,0.04001,256.2063291,65.00175,-54.93781,67.66666667,-53.61555556,1504,1501.9,14.9,-99,-99,-99,-99,1361,7.19,15.34,10.59,8.9,6.1,114.35,48,4,170,60.1,.SXS4..,499.06,0.79,60,200054,16,12.3,(R'_1)SAB(rs)bcSy1,0,TF,10.3,-99.99,0.6,1.6,-99.99,-99.99
NGC1566,HE0429-5343,Lya,"4888, 5006",4,4951,134,14,3.10E+13,3.72E+12,34.1,3,56.9,5,,0.005017,0.04001,256.2063291,65.00175,-54.93781,67.66666667,-53.61555556,1504,1501.9,14.9,-99,-99,-99,-99,1361,7.19,15.34,10.59,8.9,6.1,114.35,48,4,170,60.1,.SXS4..,499.06,0.79,60,200054,16,12.3,(R'_1)SAB(rs)bcSy1,0,TF,10.3,-99.99,0.6,1.6,-99.99,-99.99
NGC1566,HE0429-5343,Lya,"5586, 5680",7,5638,92,12,1.98E+13,3.02E+12,34.7,2.1,57.9,3.6,,0.005017,0.04001,256.2063291,65.00175,-54.93781,67.66666667,-53.61555556,1504,1501.9,14.9,-99,-99,-99,-99,1361,7.19,15.34,10.59,8.9,6.1,114.35,48,4,170,60.1,.SXS4..,499.06,0.79,60,200054,16,12.3,(R'_1)SAB(rs)bcSy1,0,TF,10.3,-99.99,0.6,1.6,-99.99,-99.99
NGC1566,HE0429-5343,Lya,"8820, 9092",7,8953,555,13,2.37E+14,1.42E+13,61.1,2.6,101.7,4.3,intrinsic - vAGN = 11994,0.005017,0.04001,256.2063291,65.00175,-54.93781,67.66666667,-53.61555556,1504,1501.9,14.9,-99,-99,-99,-99,1361,7.19,15.34,10.59,8.9,6.1,114.35,48,4,170,60.1,.SXS4..,499.06,0.79,60,200054,16,12.3,(R'_1)SAB(rs)bcSy1,0,TF,10.3,-99.99,0.6,1.6,-99.99,-99.99
NGC1566,HE0435-5304,Lya,"1450, 1570",1,1512,220,12,5.91E+13,4.40E+12,37.9,3,63.1,5,blended with 1633,0.005017,0.42616,396.1356017,65.00175,-54.93781,69.21208333,-52.97972222,1504,1501.9,14.9,-64,13,-86,21,1361,7.19,15.34,10.59,8.9,6.1,114.35,48,4,170,62.3,.SXS4..,499.06,0.79,60,200054,16,12.3,(R'_1)SAB(rs)bcSy1,0,TF,10.3,-99.99,0.6,1.6,-99.99,-99.99
NGC1566,HE0435-5304,Lya,"1570, 1666",7,1633,217,10,6.07E+13,4.23E+12,35.8,1.7,59.5,2.8,"blended with 1512, 1690",0.005017,0.42616,396.1356017,65.00175,-54.93781,69.21208333,-52.97972222,1504,1501.9,14.9,-64,13,-86,21,1361,7.19,15.34,10.59,8.9,6.1,114.35,48,4,170,62.3,.SXS4..,499.06,0.79,60,200054,16,12.3,(R'_1)SAB(rs)bcSy1,0,TF,10.3,-99.99,0.6,1.6,-99.99,-99.99
NGC1566,HE0435-5304,Lya,"1666, 1770",1,1690,204,11,5.60E+13,4.05E+12,35.7,2.1,59.5,3.6,blended with 1633,0.005017,0.42616,396.1356017,65.00175,-54.93781,69.21208333,-52.97972222,1504,1501.9,14.9,-64,13,-86,21,1361,7.19,15.34,10.59,8.9,6.1,114.35,48,4,170,62.3,.SXS4..,499.06,0.79,60,200054,16,12.3,(R'_1)SAB(rs)bcSy1,0,TF,10.3,-99.99,0.6,1.6,-99.99,-99.99
